"","police_id","residual","predictions","complaints"
"75","109513",-0.278663809039096,-0.95626538607067,0
"76","109513",-0.232626327589093,-1.13683803385182,0
"77","109514",-0.180580052207817,0.487489710556273,1
"78","109514",-1.2226855109854,0.522533501273609,0
"79","109514",-0.171623207214119,0.479873967104801,1
"80","109514",3.90621841062958,0.41112486317456,5
"81","109514",-0.860967949077984,0.171785822715742,0
"82","109514",-0.864262764908952,0.17560539282884,0
"83","109514",-0.728432772223159,0.00462388312018574,0
"84","109515",-0.652431245546034,-0.105565692956011,0
"85","109515",0.10088426938501,0.215140303004441,1
"86","109515",0.132642878124727,0.179179341457692,1
"87","109515",-0.629031842325,-0.142089576643048,0
"88","109515",-0.63839853409421,-0.127308705875671,0
"89","109515",2.4752816760119,-0.323409862917048,3
"90","109516",0.518606163899369,-0.409585734634985,1
"91","109516",-0.456330408245468,-0.463054329171208,0
"92","109516",0.57223306176477,-0.527692945356093,1
"93","109516",-0.33980566721448,-0.757897568603013,0
"94","109516",-0.343974206369436,-0.74570478271234,0
"95","109516",-0.287190645591581,-0.926125190206624,0
"96","109519",3.36110899318999,0.815503620931474,5
"97","109519",-0.580761346584281,0.77939041909786,1
"98","109519",-0.454325798398583,0.696026247628581,1
"99","109519",-1.1447695884689,0.456687207169762,0
"100","109519",2.84101060967174,0.4690322333473,4
"101","109519",0.0228632026470582,0.298355204212376,1
"102","109521",0.283226639677892,-0.0115117595493977,1
"103","109521",-0.743354945137943,0.0249021937497238,0
"104","109521",0.283774711867984,-0.012276690091945,1
"105","109521",-0.654838566872088,-0.101882713322689,0
"106","109521",0.487362456953725,-0.346702404108647,1
"107","109521",0.472792174070198,-0.318676628384016,1
"108","109521",0.55881776375051,-0.496813431575324,1
"109","109522",0.194658756948128,0.104994636218444,1
"110","109522",-0.776776675530392,0.0688814343848302,0
"111","109522",2.29206674197762,-0.023921634870078,3
"112","109522",-0.567090222390446,-0.245753042339423,0
"113","109522",-0.57535935087997,-0.231276652145776,0
"114","109522",-0.480378529455497,-0.411697059640059,0
"115","109524",-0.925529486358242,0.244094535638211,0
"116","109524",1.09608394811794,0.220465037327526,2
"117","109524",0.439125409625794,-0.256774121827897,1
"118","109525",-1.06474441807383,0.384218610523429,0
"119","109525",2.86006988193388,0.452450783777333,4
"120","109525",0.928592815681675,0.390456733176672,2
"121","109525",-0.994756948753451,0.316226978919292,0
"122","109525",0.216979094983389,0.0768879384604728,1
"123","109525",-0.793592497710635,0.0902986466460652,0
"124","109525",-0.662484694303381,-0.0902740011350833,0
"125","109526",-0.38790409411752,-0.62551332683054,0
"126","109526",-0.373235311452197,-0.664062373253994,0
"127","109526",-0.348543993575827,-0.732506996610504,0
"128","109526",0.728056185102313,-0.980675973707492,1
"129","109526",-0.278059780100552,-0.958435328883731,0
"130","109527",0.884958996949947,0.430375001463702,2
"131","109527",0.924344528465881,0.394414039916953,2
"132","109527",-0.83740398339948,0.144035154649309,0
"133","109527",-0.850650135933898,0.159729467137877,0
"134","109527",1.30464735791876,-0.0418523402306401,2
"135","109528",0.395858597536856,-0.182463175216637,1
"136","109528",0.374142154194711,-0.147148193855659,1
"137","109528",1.39634064315773,-0.183261395689272,2
"138","109528",-0.515104163484447,-0.341902316385087,0
"139","109528",-0.528375301895689,-0.31646462553716,0
"140","109528",-0.441083492300676,-0.497037273318307,0
"141","109530",0.427557943392819,-0.236359936650587,1
"142","109530",-0.594394591775272,-0.198728061056546,0
"143","109530",-0.571221143353594,-0.238495029774919,0
"144","109530",-0.521071255127635,-0.330384657308638,0
"145","109530",-0.409723309095,-0.570789379775511,0
"146","109530",-0.423104138682366,-0.538653116305525,0
"147","109530",1.64835198307869,-0.723640732405759,2
"148","109531",-0.268334625793128,-0.994036650431082,0
"149","109531",-0.278074081171062,-0.958383898566286,0
"150","109531",-0.267762317561674,-0.996171743555414,0
"151","109531",-0.24600832533473,-1.08090607760648,0
"152","109531",-0.195660042693512,-1.30989277855848,0
"153","109531",-0.198331847589537,-1.29632983008602,0
"154","109531",-0.164085363409005,-1.4858846547922,0
"155","109532",-0.374790082599941,-0.65990536628854,0
"156","109532",-0.362323149561142,-0.693734963819179,0
"157","109533",-0.354639160591007,0.625018939911939,1
"158","109533",2.59619294831487,0.660671691776736,4
"159","109533",-0.35174996528136,0.622883846787607,1
"160","109533",-0.255043545182499,0.548654092530227,1
"161","109533",3.01344769456369,0.307944889489623,4
"162","109533",-0.995921865293664,0.317397350216726,0
"163","109533",-0.821573509772201,0.124949960060109,0
"164","109534",-0.363269714050897,-0.691125883509304,0
"165","109534",0.648867468625385,-0.725107721326808,1
"166","109534",-0.32601193143998,-0.799337475584188,0
"167","109534",-0.256541503662783,-1.03898099661674,0
"168","109534",-0.26008425804829,-1.02526580785741,0
"169","109534",-0.217149322809609,-1.2056862153517,0
"170","109535",0.877137027422894,0.437365472426733,2
"171","109535",0.916798846919702,0.401404510879984,2
"172","109535",-1.03464210364355,0.355539396527679,0
"173","109535",0.941605709839246,0.378236762212036,2
"174","109535",0.120888585781607,0.192640184964343,1
"175","109536",-0.609069944114916,-0.174338343911828,0
"176","109536",0.166317673619892,0.139580970385272,1
"177","109536",1.1999171419434,0.0984438390851135,2
"178","109536",0.253415003818428,0.0292380142942783,1
"179","109536",0.412416602380437,-0.210253266451406,1
"180","109536",-0.595607050159813,-0.196690317978948,0
"181","109536",0.5027919799036,-0.377262965760097,1
"182","109542",0.34324935470423,-0.0989670446659004,1
"183","109542",1.36654357726414,-0.135080246499514,2
"184","109542",-0.606019781970797,-0.179358826737598,0
"185","109542",-0.483947920710897,-0.404294156700141,0
"186","109543",1.71352591756732,0.57338902993198,3
"187","109543",-1.37731696713605,0.641621203185884,0
"188","109543",-0.279048377982737,0.567600169922888,1
"189","109543",0.806839055531599,0.498089864558323,2
"190","109543",0.0745732596337592,0.2439835162736,1
"191","109543",2.05275165863614,0.267289843105417,3
"192","109543",-0.788831555183939,0.0842813507344284,0
"193","109544",0.489168646977071,-0.350231953282766,1
"194","109544",-0.538886173617956,-0.296767087854766,0
"195","109544",0.483461764269044,-0.339122141449845,1
"196","109544",-0.316003032009161,-0.830519647283711,0
"197","109544",-0.325182494208864,-0.80188491041162,0
"198","109544",-0.272121795102783,-0.980021713602927,0
"199","109545",-1.16994169044782,0.478437733535506,0
"200","109545",-1.38289614749702,0.645663780861866,0
"201","109545",-0.431563247888296,0.680250850718608,1
"202","109545",-0.374076867438155,0.639265959705314,1
"203","109545",4.74177938045249,0.55118233934322,6
"204","109545",-1.00651809703524,0.32798076929209,0
"205","109545",0.978494196237202,0.342761640059468,2
"206","109545",0.147125261645049,0.162341232565184,1
"207","109546",0.935722651935254,0.383779845618342,2
"208","109546",-0.119314094542802,0.434199905309042,1
"209","109546",0.92219319840221,0.396412060319913,2
"210","109546",0.00719202476044734,0.314265811145554,1
"211","109546",-0.771791567243945,0.0624430671638063,0
"212","109546",2.21145145849287,0.0839225105532431,3
"213","109546",-0.665427957598164,-0.0858410768604912,0
"214","109547",-0.28118750159898,-0.947249743502374,0
"215","109547",-0.332977407740795,-0.778196812733634,0
"216","109547",-0.339953161154069,-0.757463608981606,0
"217","109547",-0.332064952149059,-0.780940867005426,0
"218","109547",0.691691521745838,-0.855170621262806,1
"219","109547",-0.242130827543958,-1.0967932660246,0
"220","109547",-0.244170064577523,-1.08840648730555,0
"221","109547",-0.205357444967249,-1.26151936103032,0
"222","109548",-0.541066766882441,-0.292728770727909,0
"223","109548",0.439294710444763,-0.257076018863113,1
"224","109550",0.0949869358257107,0.965972689581269,2
"225","109550",3.74445967354376,1.13487338006314,6
"226","109550",2.69720693877774,1.15560658381517,5
"227","109550",-2.23162274166702,1.12421283087437,0
"228","109550",-1.72862482393204,0.868810016140184,0
"229","109550",-1.77883904538385,0.897444753012275,0
"230","109550",-1.45763457397976,0.698298790233598,0
"231","109551",-0.395582899666259,-0.605911083299933,0
"232","109551",-0.407886600119807,-0.575282260901681,0
"233","109551",-0.394498886695996,-0.608655137571725,0
"234","109551",0.630813085600794,-0.674968396912126,1
"235","109551",-0.290604727310937,-0.914307437370944,0
"236","109551",-0.214421744907374,-1.21832660959392,0
"237","110059",1.33656219008422,0.830370253887213,3
"238","110059",-1.96951460930969,0.999270944369088,0
"239","110059",0.993200426300338,1.01802502439187,3
"240","110059",1.04155556708342,0.993634324646861,3
"241","110059",3.19077818252747,0.914380640922936,5
"242","110059",-1.4449310850572,0.689545451617007,0
"243","110059",-0.199624187087853,0.503492153508721,1
"244","110060",-0.365606132777418,-0.684714841795685,0
"245","110060",-0.346782221996264,-0.737574475184447,0
"246","110060",-0.32800883413045,-0.793230914444299,0
"247","110060",0.746983793817298,-1.05281791305616,1
"248","110060",-0.25850964020701,-1.03133846966672,0
"249","110060",-0.218479415438541,-1.19957965421181,0
"250","110062",-0.913630559150337,0.231154831709594,0
"251","110062",0.118909058977157,0.194889389589116,1
"252","110062",1.17456273174729,0.12964181225677,2
"253","110062",-0.648259204480551,-0.111980832505024,0
"254","110062",0.341486556854939,-0.0962865200164564,1
"255","110062",0.459325141783539,-0.293453359065889,1
"256","110063",1.02086861852127,1.00414187542009,3
"257","110063",0.949034200134124,1.03979462728488,3
"258","110063",-1.97491025952176,1.00200678229576,0
"259","110063",0.166378074948518,0.927777028038376,2
"260","110063",0.556887954912176,0.688285747292692,2
"261","110063",-0.462818234325545,0.70184869576515,1
"262","110063",3.77866507046204,0.521428288270866,5
"263","110064",-0.397726650159183,-0.600506495112225,0
"264","110064",0.587837490322534,-0.564853743247429,1
"265","110064",-0.396878372621082,-0.602641588236558,0
"266","110064",-0.368148603889652,-0.677784784215127,0
"267","110064",-0.290405724474019,-0.914992460657836,0
"268","110064",-0.293968253737339,-0.902799674767163,0
"269","110066",0.390279438245109,-0.17327069906451,1
"270","110066",0.368149062090081,-0.137617947199714,1
"271","110066",-0.597678838332768,-0.193217905752046,0
"272","110066",0.437766940555536,-0.254354995339037,1
"273","110066",-0.444586496399634,-0.489126827191906,0
"274","110066",-0.450657477277666,-0.475563878719449,0
"275","110066",0.623737450531273,-0.655984286213732,1
"276","110067",-0.383952323271588,-0.635753069057732,0
"277","110067",-0.37118061951915,-0.669582666588371,0
"278","110067",-0.354941677804218,-0.714317967687049,0
"279","110067",-0.315721587786172,-0.831410681866787,0
"280","110068",-0.195580326944301,0.500115519937695,1
"281","110068",1.8466500184133,0.464154558390947,3
"282","110068",0.931930411630142,0.387336719256862,2
"283","110068",0.159015175549034,0.148302159371773,1
"284","110068",0.145712380858966,0.16399647186034,1
"285","110068",-0.71001089255923,-0.0209911442398929,0
"286","110069",-0.553876138547097,-0.269330370669777,0
"287","110070",0.550063622503325,-0.477165266362213,1
"288","110070",0.533732762262736,-0.441512514497417,1
"289","110070",-0.448976746246287,-0.479300359486545,0
"290","110070",-0.414893513427237,-0.55824956263674,0
"291","110070",-0.327678235970491,-0.794239316784529,0
"292","110070",-0.332557577252277,-0.779458446017151,0
"293","110070",-0.277658683526044,-0.959878853511435,0
"294","110071",-1.12046472664362,0.435227356940568,0
"295","110071",-1.16095628059444,0.470727868518499,0
"296","110071",0.882435549392966,0.43263554295564,2
"297","110071",-0.0380860554520166,0.358862509558855,1
"298","110071",-0.818123126922205,0.120741391394956,0
"299","110071",-0.828159387694742,0.132934177285629,0
"300","110071",3.3085538833998,-0.0474862302086546,4
"301","110073",-0.39266768221529,-0.613307793963397,0
"302","110073",0.597761115615892,-0.58922530390034,1
"303","110073",-0.390163483858969,-0.619705615119949,0
"304","110073",-0.363798016699196,-0.689672641345109,0
"305","110073",-0.28631927482157,-0.929163922090793,0
"306","110074",-0.276343350235044,-0.964627340637357,0
"307","110074",-0.286504312351246,-0.928517867911966,0
"308","110074",-0.275879932223494,-0.966305712901095,0
"309","110074",-0.256143027242774,-1.04053546715847,0
"310","110074",-0.200795396232878,-1.28398499536265,0
"311","110074",-0.204344573833318,-1.2664637994317,0
"312","110074",-0.16983375388597,-1.45145141553193,0
"313","110077",-0.404039722126003,-0.584758260568375,0
"314","110077",-0.388760762811311,-0.623307306991828,0
"315","110077",0.638116448398074,-0.694948976372504,1
"316","110077",-0.280765727518782,-0.948750844083496,0
"317","110077",-0.283130349467668,-0.940364065364448,0
"318","110077",-0.2399442323288,-1.10586492474596,0
"319","110079",0.820291867631552,0.486750885624021,2
"320","110079",-0.241469903058044,0.537779906462181,1
"321","110079",1.82567193468246,0.482179947909849,3
"322","110081",-0.089344186486801,0.40705967458704,1
"323","110081",0.949133680848315,0.371098713040291,2
"324","110081",0.0350976797931515,0.285755417841767,1
"325","110081",0.24474537612447,0.0407834867689442,1
"326","110081",1.22728943434406,0.0636330927401658,2
"327","110081",-0.645445555410489,-0.116330593893523,0
"328","110083",-0.271747914205022,0.561876087812967,1
"329","110083",-0.322328638969555,0.600878125988793,1
"330","110083",-1.27329299968396,0.563090280999664,0
"331","110083",-1.18219952019513,0.488860526742284,0
"332","110083",-0.930424284298815,0.249369245996601,0
"333","110083",2.05687045343124,0.262932194469058,3
"334","110083",2.2125630982206,0.0825117869747744,3
"335","110084",-0.422540091693646,-0.53998712191239,0
"336","110084",-0.404647306100118,-0.583255617228658,0
"337","110084",-0.378453653694509,-0.650177837716519,0
"338","110084",0.703864474361259,-0.895454249363072,1
"339","110090",0.834719646719253,0.474445527851679,2
"340","110090",-0.214581517504603,0.515883410617345,1
"341","110090",-1.18135206623271,0.488143424561306,0
"342","110090",1.90316380736525,0.413913670303926,3
"343","110090",-0.861796532995295,0.172747746402727,0
"344","110090",1.12497120549577,0.187985338030699,2
"345","110090",0.283193198390255,-0.0114651053217076,1
"346","110092",1.29376744998039,0.85577157599595,3
"347","110092",-1.6134638276203,0.799867136869888,0
"348","110092",2.52902936156398,0.707406304337312,4
"349","110094",1.53776395388345,0.701450625739184,3
"350","110094",-1.51530926646992,0.73710337760398,0
"351","110094",-0.459117366508768,0.699315532614851,1
"352","110094",1.64527029440733,0.625085778357471,3
"353","110094",0.948458893795968,0.371740631507074,2
"354","110094",0.919230137440797,0.399157446084245,2
"355","110094",0.0976445651539961,0.218737038589962,1
"356","110096",1.07374099075785,0.244882447349924,2
"357","110096",-0.975048686430935,0.296215948761815,0
"358","110096",-0.939034105701809,0.258580344059551,0
"359","110096",-0.857636280930382,0.167908638820752,0
"360","110096",1.31351286454666,-0.0546839700829179,2
"361","110096",-0.690689697615333,-0.0485807956668449,0
"362","110096",0.419277332834972,-0.221998149965339,1
"363","110097",-0.646724072444798,-0.114351724519158,0
"364","110097",-0.669076123051665,-0.0803736158098766,0
"365","110097",0.350515656603424,-0.110092725595161,1
"366","110097",1.39863104333461,-0.187062805016111,2
"367","110097",-0.477564651684537,-0.41757190883676,0
"368","110097",0.515914039432084,-0.404008960364303,1
"369","110097",-0.404172629700043,-0.584429367858586,0
"370","120548",0.599970725008462,-0.594733723881535,1
"371","134862",-0.479105754849805,-0.414350100180818,0
"372","134862",1.49780317275616,-0.367279326801147,2
"373","134862",-0.477574696657527,-0.417550875313205,0
"374","134862",-0.446728309132771,-0.484320855514201,0
"375","134862",-0.348549976036036,-0.732489832611189,0
"376","134862",-0.358674883095907,-0.703855095739098,0
"377","134864",0.78892205460908,0.512994650176154,2
"378","134864",-0.150823849820679,0.461961900229772,1
"379","134864",-0.0812557153858977,0.399606888347861,1
"380","134864",2.16009028936401,0.147022942931788,3
"381","134864",0.148102419994685,0.161194852551706,1
"382","134865",1.13914155663628,0.171658625554758,2
"383","134865",0.180974471502759,0.121843797903296,1
"384","134865",0.228960684182891,0.0614679097506294,1
"385","134865",0.402247794264258,-0.193095159394688,1
"386","134865",-0.612779414965736,-0.168266429694222,0
"387","134867",-0.460282163935755,-0.45443175449961,0
"388","134867",0.562551409427119,-0.505312264159127,1
"389","134867",-0.321634522345059,-0.812855578646299,0
"390","134867",-0.330977571749409,-0.784220841774208,0
"391","134867",-0.271213043724088,-0.983366804552884,0
"392","134868",-0.367924104302907,-0.678394777198722,0
"393","134868",-0.383723991689146,-0.636347933285596,0
"394","134868",0.633642284278129,-0.682661234339164,1
"395","134868",-0.339010534080933,-0.760240274907574,0
"396","134868",-0.267665200093579,-0.996534509629093,0
"397","134868",-0.27544051342147,-0.967899772757002,0
"398","134869",-0.465000962423222,-0.444231980477717,0
"399","134869",0.557662835286951,-0.494199048416044,1
"400","134869",-0.416420896509306,-0.55457493656871,0
"401","134869",-0.322832447446734,-0.809138005714028,0
"402","134869",-0.332210294960833,-0.780503268841937,0
"403","134869",0.726697163488171,-0.975690984162124,1
"404","134870",-0.753167817633952,0.0380166125625377,0
"405","134870",0.210171713801204,0.0855441068028033,1
"406","134870",1.2519771494768,0.0311620705453908,2
"407","134870",-0.544473011299453,-0.28645308067059,0
"408","134870",0.439710781513532,-0.257818343798499,1
"409","134871",-0.394324556605674,0.653893932394784,1
"410","134871",2.68028063490026,0.598902934989912,4
"411","134871",1.77637324977517,0.523303018150747,3
"412","134871",-0.982427618974499,0.303755214984377,0
"413","134871",-0.988291411237653,0.309706149113585,0
"414","134871",0.180365405246594,0.122587168997242,1
"415","134872",-0.859484754487825,0.170061631222972,0
"416","134872",1.16058636987743,0.146432132912287,2
"417","134872",0.24306191849431,0.0430099997254319,1
"418","134872",-0.758678893575314,0.0453071669698803,0
"419","134872",1.34946164050072,-0.108471190323031,2
"420","134874",1.22761004037659,0.0632180957456213,2
"421","134874",0.265926586594685,0.0123375860861036,1
"422","134874",-0.691801341559726,-0.0469726200585076,0
"423","134874",-0.535751312709504,-0.30260137121188,0
"424","134874",0.448097994936427,-0.272900952331734,1
"425","134875",-0.44216335063059,-0.494592070424921,0
"426","134875",-0.420804787411661,-0.544102417502654,0
"427","134875",-0.340521709241155,-0.75579257528405,0
"428","134875",-0.350413405970403,-0.727157838411959,0
"429","134878",0.216531274236409,0.0774596891447799,1
"430","134878",0.245699326561043,0.0395196038687861,1
"431","134878",-0.710106651053817,-0.02085628428388,0
"432","134878",0.449486156843753,-0.275419353429197,1
"433","134878",0.433494471632583,-0.246784616557106,1
"434","134878",0.533947110757957,-0.441972331877294,1
"435","134879",-0.3347487626166,-0.772891167666168,0
"436","134879",-0.350668769174496,-0.726429355433958,0
"437","134879",-0.331501780501433,-0.78263827513375,0
"438","134879",-0.217803020676403,-1.20268037634994,0
"439","134879",-0.219737703673461,-1.1938368767703,0
"440","134882",-0.392391693484356,-0.614010896813566,0
"441","134882",-0.407998132485617,-0.57500885863774,0
"442","134882",0.607430516049029,-0.613557905061194,1
"443","134882",-0.369963127247519,-0.672868111205805,0
"444","134882",-0.286815822249917,-0.927431180351123,0
"445","134884",-0.400111602466186,-0.594527941431826,0
"446","134884",-0.386861271471926,-0.6282052986756,0
"447","134884",-0.355106726152496,-0.713853074447854,0
"448","134884",-0.282688369229657,-0.941926333678663,0
"449","134884",-0.282993623917099,-0.940847088729135,0
"450","134885",-0.595053239692927,-0.197620575772112,0
"451","134885",-0.624587739928533,-0.149179639810657,0
"452","134885",1.40684834701992,-0.200821350904499,2
"453","134885",-0.369259720770757,-0.67477120900898,0
"454","134886",-1.60068365433228,0.791914645135462,0
"455","134886",2.47733246492631,0.741947577197134,4
"456","134886",-1.41136787267847,0.66604317978424,0
"457","134886",0.888706339395168,0.427008619899151,2
"458","134889",-0.413873106044988,-0.560712036085599,0
"459","134889",-0.39376118341221,-0.610526863737061,0
"460","134889",-0.370690952711261,-0.670902751889728,0
"461","134892",-0.38534447202159,-0.632133789013443,0
"462","134892",-0.404470418475699,-0.583692853051987,0
"463","134892",0.61588695716657,-0.63533456414583,1
"464","134892",-0.239125144857082,-1.10928442225031,0
"465","134892",-0.246071408044045,-1.08064968537822,0
"466","134892",-0.205418450911695,-1.26122233315937,0
"467","134893",0.545639281716441,-0.467380039559494,1
"468","134893",-0.47560706852058,-0.421679428761609,0
"469","134893",-0.452564113168715,-0.471342016126206,0
"470","134893",0.579236950271064,-0.544201607801801,1
"471","134893",-0.3306485948243,-0.785215291416135,0
"472","134893",-0.340253490885825,-0.756580554544044,0
"473","134895",0.207925749156217,1.34826860188011,3
"474","134895",3.09643568292716,1.3874228803428,6
"475","134895",3.17802253010909,1.35892169285244,6
"476","134895",-2.23131774706935,1.12407615210892,0
"477","134895",2.73545648569648,1.1388570228763,5
"478","134895",-0.941760124454431,0.985078665583387,1
"479","134895",-1.36773654448866,0.634641039407329,0
"480","134898",-0.388341211310591,-0.624387092027655,0
"481","134898",-0.369413752301041,-0.674354159965983,0
"482","134898",0.655392189081784,-0.743864465330548,1
"483","134898",-0.269610503682619,-0.989293117263967,0
"484","134898",-0.274626770093916,-0.97085847961183,0
"485","134899",-0.399090642009401,-0.597082891744404,0
"486","134899",-0.421521739139373,-0.542400104021484,0
"487","134899",0.602184715238398,-0.600283666876791,1
"488","134899",-0.373368958276563,-0.663704360766757,0
"489","134899",-0.290029647237156,-0.916288306182829,0
"490","134899",-0.298772844864421,-0.886587887302684,0
"491","134901",-0.340118350175949,-0.756977809996128,0
"492","134901",-0.321430146232336,-0.81349121026965,0
"493","134901",-0.304585150881102,-0.867320766087121,0
"494","134902",-1.08931797533855,0.407035612895689,0
"495","134902",1.85365248900347,0.458064633733849,3
"496","134903",-1.06098258358683,0.380679267596441,0
"497","134903",-1.11313422165955,0.428663482697302,0
"498","134903",-0.0571091319237285,0.377021771603459,1
"499","134903",-0.980734981510087,0.302030815911754,0
"500","134903",1.22848642279783,0.0620828143054755,2
"501","134903",2.20607499315598,0.0907175511775668,3
"502","134903",0.337338621159352,-0.0900073368904468,1
"503","137872",-0.0866342464706755,0.404568894921106,1
"504","137872",1.95827055654511,0.362366081612893,3
"505","137872",-0.973110259245423,0.294225938830112,0
"506","137872",-0.753375791865415,0.0382927071030102,0
"507","137872",-0.760762412054777,0.0480496484038429,0
"508","137872",1.35821520564653,-0.122018419583621,2
"509","140777",-0.45279774673812,-0.47082590519877,0
"510","140777",-0.436804003121772,-0.506786866745519,0
"511","140777",-0.40555432491818,-0.581016621002899,0
"512","140777",0.681205838822494,-0.821725824043502,1
"513","140777",-0.323541212828399,-0.806944953276125,0
"514","140779",-0.396193983876979,-0.604367506202006,0
"515","140779",-0.379532387156726,-0.647331520944545,0
"516","140779",0.647727261797814,-0.721865755775655,1
"517","140779",-0.280176286321272,-0.950852456727654,0
"518","140779",-0.286608268343815,-0.928155091043298,0
"519","140779",-0.245755713367301,-1.08193344833621,0
"520","140781",-0.57782575902406,-0.226999087540273,0
"521","140784",2.11250763549312,0.20212846214974,3
"522","140784",-0.847455946331128,0.155967401383037,0
"523","140784",-0.782646161534922,0.0764092370853826,0
"524","140784",-0.614559534919248,-0.165365647963276,0
"525","140786",-0.371077013110686,-0.669861832216534,0
"526","140786",-0.357915319868078,-0.705975034050148,0
"527","140786",-0.332309468067094,-0.780204788307528,0
"528","140786",0.743822463076766,-1.04040074806685,1
"529","140786",-0.265108277058761,-1.00613312058075,0
"530","140786",-0.221343972397758,-1.18655352807504,0
"531","140787",-0.438860964343412,-0.502088802802189,0
"532","140787",-0.426399621387828,-0.530894470866284,0
"533","140787",-0.395894289799124,-0.605124225123663,0
"534","140787",0.692847194065752,-0.858926092834656,1
"535","140787",-0.315834675660993,-0.83105255739689,0
"536","140787",-0.27081624850434,-0.984830914689801,0
"537","140788",0.333531255582026,-0.0842782123679504,1
"538","140788",0.356484751082581,-0.119325732193509,1
"539","140788",-0.597477107544966,-0.193555486450889,0
"540","140788",0.536591191119539,-0.447661834735612,1
"541","140788",-0.476652463393904,-0.419483818724116,0
"542","140789",2.1406999470676,0.169846710128328,3
"543","140789",-0.828443172116468,0.133276787434119,0
"544","140789",0.235261949098519,0.0532619022758694,1
"545","140789",-0.618120935931035,-0.159587328268441,0
"546","140789",-0.613909103664849,-0.166424578235892,0
"547","140790",0.981812005826197,0.339508394382542,2
"548","140790",1.02254994155799,0.298675743656113,2
"549","140790",0.088185204737347,0.229165438291548,1
"550","140790",-0.717623898337646,-0.0103258424541358,0
